decoyID	intron_gc	site_gc_49nt
SLC12A3_56905427	0.498012	0.551020
SLC12A4_67958838	0.549008	0.469388
SLC12A4_67967836	0.558721	0.489796
SLC12A7_1052488	0.626533	0.489796
SLC12A7_1052982	0.626533	0.673469
SLC12A7_1057952	0.639198	0.653061
SLC12A7_1060226	0.639198	0.673469
SLC12A7_1067123	0.616998	0.612245
SLC12A7_1067655	0.616998	0.632653
SLC12A7_1073843	0.658824	0.632653
SLC12A7_1078231	0.630592	0.714286
SLC12A7_1086478	0.644507	0.489796
SLC12A7_1105071	0.608888	0.653061
SLC12A8_125084793	0.444210	0.469388
SLC12A8_125111612	0.466501	0.408163
SLC12A8_125116070	0.466501	0.591837
SLC12A9_100861735	0.618421	0.591837
SLC13A1_123128946	0.389908	0.387755
SLC13A1_123171305	0.359786	0.285714
SLC13A3_46560288	0.502955	0.530612
SLC13A3_46561308	0.502955	0.551020
SLC13A3_46572183	0.456437	0.673469
SLC13A3_46575766	0.473624	0.673469
SLC13A3_46589331	0.387230	0.551020
SLC13A3_46595630	0.413289	0.448980
SLC13A3_46595654	0.413289	0.530612
SLC13A3_46612579	0.441053	0.489796
SLC13A4_135706600	0.475455	0.489796
SLC13A4_135725230	0.475655	0.510204
SLC13A5_6690258	0.470116	0.571429
SLC13A5_6691154	0.500238	0.428571
SLC13A5_6691290	0.500238	0.571429
SLC13A5_6691813	0.500238	0.591837
SLC13A5_6699215	0.533386	0.571429
SLC13A5_6708681	0.502058	0.367347
SLC14A1_45739055	0.438694	0.326531
SLC14A2_45636800	0.425183	0.265306
SLC14A2_45675445	0.428350	0.428571
SLC15A1_98712991	0.401458	0.204082
SLC15A2_121896728	0.454139	0.489796
SLC15A2_121916565	0.403463	0.306122
SLC15A3_60938213	0.581843	0.693878
SLC15A3_60938762	0.581843	0.612245
SLC15A3_60947379	0.478907	0.469388
SLC15A4_128794866	0.493268	0.428571
SLC16A10_111176743	0.362992	0.387755
SLC16A10_111220660	0.384459	0.408163
SLC16A12_89443117	0.383786	0.367347
SLC16A1_112949149	0.400944	0.571429
SLC16A2_74521894	0.481390	0.510204
SLC16A5_75097896	0.565683	0.612245
SLC16A5_75103681	0.516651	0.591837
SLC16A6_68272585	0.443089	0.428571
SLC16A8_38080564	0.554567	0.510204
SLC16A9_59667253	0.365455	0.346939
SLC17A2_25915954	0.426471	0.469388
SLC17A3_25854826	0.340600	0.510204
SLC17A3_25855089	0.340600	0.285714
SLC17A3_25858493	0.393555	0.551020
SLC17A4_25774897	0.393836	0.408163
SLC17A5_73612762	0.438641	0.408163
SLC17A5_73642413	0.393231	0.387755
SLC17A5_73645288	0.416259	0.367347
SLC17A5_73647159	0.416259	0.346939
SLC17A7_49434457	0.655856	0.673469
SLC17A8_100393905	0.397400	0.428571
SLC17A8_100398985	0.446539	0.551020
SLC17A9_62953695	0.605677	0.612245
SLC17A9_62959915	0.606911	0.510204
SLC18A2_117243727	0.456865	0.612245
SLC18A2_117256377	0.518934	0.612245
SLC18A2_117256771	0.518934	0.591837
SLC18A2_117269983	0.445159	0.551020
SLC18B1_132776570	0.413319	0.306122
SLC19A1_45526945	0.574725	0.510204
SLC19A1_45539254	0.625832	0.653061
SLC19A1_45540058	0.625832	0.693878
SLC19A2_169466087	0.395687	0.448980
SLC19A2_169470266	0.361223	0.346939
SLC19A2_169476231	0.361223	0.367347
SLC19A2_169476414	0.361223	0.387755
SLC19A2_169483635	0.404869	0.489796
SLC1A1_4571804	0.431244	0.367347
SLC1A1_4582996	0.427478	0.530612
SLC1A1_4584067	0.479663	0.571429
SLC1A2_35288256	0.387441	0.367347
SLC1A2_35292520	0.410091	0.469388
SLC1A2_35313912	0.397824	0.530612
SLC1A4_65017606	0.437366	0.510204
SLC1A6_14953279	0.513993	0.734694
SLC1A6_14959798	0.423847	0.489796
SLC1A7_53093751	0.559121	0.591837
SLC1A7_53142079	0.450856	0.571429
SLC20A2_42436254	0.480042	0.673469
SLC20A2_42443519	0.404046	0.428571
SLC20A2_42462718	0.449535	0.367347
SLC22A10_63296202	0.390175	0.428571
SLC22A10_63296306	0.390175	0.612245
SLC22A11_64559766	0.588788	0.571429
SLC22A11_64561226	0.588788	0.571429
SLC22A11_64561929	0.588788	0.551020
SLC22A11_64564772	0.580076	0.469388
SLC22A11_64570280	0.460714	0.469388
SLC22A12_64593042	0.601533	0.632653
SLC22A12_64593251	0.601533	0.551020
SLC22A13_38275250	0.570755	0.551020
SLC22A14_38315236	0.562500	0.612245
SLC22A15_116036191	0.369114	0.408163
SLC22A16_110425411	0.460312	0.428571
SLC22A16_110426556	0.460312	0.591837
SLC22A16_110445064	0.386624	0.448980
SLC22A18_2904936	0.543959	0.591837
SLC22A18_2905727	0.543959	0.591837
SLC22A18_2915255	0.632036	0.510204
SLC22A18_2924885	0.638402	0.571429
SLC22A1_160130660	0.569170	0.530612
SLC22A1_160130800	0.569170	0.551020
SLC22A1_160133818	0.519108	0.653061
SLC22A1_160135405	0.536772	0.489796
SLC22A1_160154704	0.379709	0.469388
SLC22A1_160154983	0.417293	0.510204
SLC22A23_3353096	0.463190	0.510204
SLC22A2_160243188	0.418306	0.285714
SLC22A2_160245629	0.473748	0.469388
SLC22A3_160399169	0.347399	0.510204
SLC22A3_160405784	0.347399	0.285714
SLC22A3_160447315	0.486922	0.510204
SLC22A3_160447346	0.486922	0.612245
SLC22A3_160450572	0.355681	0.265306
SLC22A4_132315687	0.475936	0.571429
SLC22A4_132321352	0.475936	0.551020
SLC22A4_132328108	0.440257	0.408163
SLC22A4_132336161	0.404470	0.448980
SLC22A5_132370911	0.504493	0.408163
SLC22A5_132371584	0.504493	0.489796
SLC22A7_43300549	0.500936	0.489796
SLC22A7_43303989	0.507064	0.591837
SLC22A8_62998694	0.541907	0.612245
SLC22A9_63375171	0.343869	0.326531
SLC23A1_139374148	0.487956	0.367347
SLC23A1_139379354	0.544892	0.673469
SLC23A2_4858191	0.464012	0.551020
SLC23A2_4862400	0.421965	0.408163
SLC23A2_4863044	0.494652	0.653061
SLC23A2_4873462	0.476816	0.408163
SLC23A2_4901716	0.455845	0.387755
SLC23A3_219163072	0.453172	0.387755
SLC24A1_65637906	0.440158	0.551020
SLC24A3_19683959	0.408425	0.469388
SLC24A3_19720611	0.481013	0.734694
SLC24A4_92448139	0.511825	0.612245
SLC24A4_92450111	0.556481	0.612245
SLC24A4_92452744	0.556481	0.551020
SLC24A4_92486436	0.485991	0.551020
SLC25A10_81714193	0.637896	0.653061
SLC25A12_171831773	0.430226	0.591837
SLC25A12_171835547	0.388914	0.530612
SLC25A12_171837638	0.388959	0.408163
SLC25A14_130358052	0.368361	0.346939
SLC25A14_130367058	0.387973	0.469388
SLC25A15_40800745	0.447230	0.428571
SLC25A15_40802561	0.447230	0.346939
SLC25A16_68489051	0.412483	0.632653
SLC25A16_68516881	0.358333	0.367347
SLC25A18_17586326	0.475701	0.428571
SLC25A18_17587411	0.573034	0.469388
SLC25A1_19177204	0.637931	0.551020
SLC25A20_48858893	0.493478	0.367347
SLC25A20_48891715	0.462381	0.346939
SLC25A20_48892104	0.461538	0.448980
SLC25A25_128092731	0.498899	0.469388
SLC25A25_128104216	0.502912	0.551020
SLC25A26_66229476	0.395109	0.510204
SLC25A26_66369860	0.425963	0.530612
SLC25A26_66376166	0.444758	0.428571
SLC25A27_46658527	0.396310	0.489796
SLC25A28_99613998	0.402288	0.551020
SLC25A30_45416506	0.453879	0.530612
SLC25A31_127769484	0.369122	0.346939
SLC25A31_127772694	0.369122	0.285714
SLC25A33_9579520	0.474545	0.530612
SLC25A33_9579713	0.474545	0.448980
SLC25A33_9580341	0.456395	0.530612
SLC25A33_9580936	0.456395	0.306122
SLC25A33_9581154	0.456395	0.591837
SLC25A35_8291235	0.570225	0.612245
SLC25A37_23569856	0.476319	0.489796
SLC25A37_23570396	0.476319	0.612245
SLC25A38_39386874	0.486581	0.489796
SLC25A38_39395387	0.405821	0.387755
SLC25A40_87871127	0.389906	0.591837
SLC25A42_19096538	0.551570	0.551020
SLC25A42_19099103	0.551570	0.571429
SLC25A42_19110396	0.532699	0.632653
SLC25A43_119406941	0.456709	0.428571
SLC25A44_156205360	0.460677	0.326531
SLC25A46_110748677	0.350785	0.489796
SLC25A47_100323875	0.600426	0.714286
SLC25A47_100324675	0.600426	0.612245
SLC25A47_100329100	0.628125	0.612245
SLC25A48_135839954	0.442037	0.469388
SLC25A51_37900339	0.410335	0.612245
SLC25A53_104117315	0.430460	0.571429
SLC25A6_1390082	0.560571	0.551020
SLC26A11_80250020	0.542381	0.591837
SLC26A11_80250396	0.542381	0.612245
SLC26A11_80252044	0.529845	0.632653
SLC26A3_107786729	0.377087	0.530612
SLC26A3_107788071	0.387785	0.448980
SLC26A4_107703243	0.386274	0.469388
SLC26A4_107712491	0.355280	0.387755
SLC26A5_103389532	0.451195	0.530612
SLC26A5_103394982	0.429394	0.530612
SLC26A5_103395956	0.429394	0.408163
SLC26A5_103398324	0.417344	0.428571
SLC26A5_103411231	0.477012	0.448980
SLC26A5_103413267	0.420066	0.530612
SLC26A6_48630310	0.596429	0.448980
SLC26A6_48634515	0.598271	0.571429
SLC26A6_48634620	0.598271	0.469388
SLC26A6_48634730	0.598271	0.591837
SLC26A6_48634748	0.598271	0.571429
SLC26A8_35954620	0.452081	0.346939
SLC26A9_205917499	0.457912	0.530612
SLC26A9_205926230	0.454768	0.346939
SLC26A9_205933306	0.499426	0.489796
SLC26A9_205934239	0.499426	0.469388
SLC27A1_17501587	0.487315	0.693878
SLC27A2_50227571	0.440544	0.591837
SLC27A2_50228195	0.440544	0.469388
SLC27A4_128348151	0.516528	0.551020
SLC27A4_128348338	0.516528	0.551020
SLC27A6_129030616	0.325486	0.306122
SLC28A1_84908345	0.461011	0.408163
SLC28A1_84919549	0.463507	0.530612
SLC28A1_84926657	0.468453	0.551020
SLC28A1_84932553	0.468453	0.551020
SLC28A3_84291811	0.440536	0.551020
SLC28A3_84294114	0.405256	0.428571
SLC28A3_84310700	0.423436	0.428571
SLC28A3_84313654	0.419853	0.591837
SLC29A2_66365381	0.537392	0.653061
SLC29A3_71344714	0.530536	0.551020
SLC29A3_71349082	0.530536	0.510204
SLC29A3_71355355	0.517241	0.551020
SLC29A4_5294313	0.493088	0.510204
SLC29A4_5295234	0.659170	0.571429
SLC29A4_5301307	0.569353	0.448980
SLC29A4_5301609	0.569353	0.632653
SLC29A4_5301749	0.569353	0.632653
SLC2A12_134004745	0.394703	0.346939
SLC2A13_39866439	0.344902	0.367347
SLC2A2_171016735	0.415109	0.530612
SLC2A2_171018406	0.415109	0.551020
SLC2A2_171022455	0.371638	0.448980
SLC2A4_7284163	0.582677	0.551020
SLC2A6_133475239	0.639860	0.591837
SLC2A7_9007593	0.521219	0.632653
SLC2A7_9013972	0.559809	0.510204
SLC2A7_9015299	0.509396	0.693878
SLC2A9_9982263	0.460556	0.428571
SLC30A2_26042358	0.526245	0.469388
SLC30A3_27262250	0.573381	0.734694
SLC30A5_69101996	0.418856	0.326531
SLC30A5_69119477	0.360848	0.326531
SLC30A6_32169617	0.386959	0.469388
SLC30A7_100969537	0.359352	0.428571
SLC30A8_117155052	0.395652	0.428571
SLC30A8_117162480	0.389323	0.428571
SLC30A9_42060035	0.383438	0.285714
SLC30A9_42080766	0.367071	0.367347
SLC31A1_113259996	0.429383	0.510204
SLC31A2_113158489	0.450336	0.530612
SLC34A3_137233579	0.741228	0.755102
SLC35A3_100010244	0.374287	0.408163
SLC35B3_8425289	0.357681	0.367347
SLC35B3_8428680	0.281994	0.265306
SLC35B3_8428974	0.281994	0.367347
SLC35B4_134304624	0.410171	0.551020
SLC35C1_45808569	0.516107	0.551020
SLC35C1_45809499	0.516107	0.530612
SLC35D1_67006825	0.410483	0.367347
SLC35D1_67042546	0.387358	0.224490
SLC35D1_67050873	0.335766	0.367347
SLC35D2_96367094	0.410374	0.612245
SLC35E1_16569368	0.525733	0.530612
SLC35E3_68749656	0.408670	0.469388
SLC35E3_68750692	0.408670	0.551020
SLC35E3_68752322	0.428797	0.346939
SLC35E3_68752327	0.428797	0.346939
SLC35F1_118281652	0.406311	0.489796
SLC35F2_107813589	0.439299	0.469388
SLC35F3_234319814	0.447140	0.469388
SLC35F3_234322600	0.467021	0.448980
SLC35F4_57583638	0.399255	0.551020
SLC35F5_113722821	0.334124	0.346939
SLC35F5_113725043	0.313330	0.367347
SLC35F5_113734773	0.314597	0.224490
SLC35F5_113746380	0.390453	0.326531
SLC35G1_93894879	0.450481	0.510204
SLC36A1_151461495	0.431882	0.469388
SLC36A1_151463398	0.431882	0.510204
SLC36A1_151465785	0.420404	0.489796
SLC36A1_151481473	0.439185	0.346939
SLC36A1_151484181	0.439185	0.551020
SLC36A1_151486385	0.439185	0.448980
SLC36A2_151343160	0.467681	0.469388
SLC36A2_151343991	0.484429	0.448980
SLC36A3_151281252	0.440559	0.510204
SLC36A3_151283655	0.440559	0.448980
SLC36A3_151301520	0.417786	0.469388
SLC37A1_42528345	0.494231	0.571429
SLC37A1_42539333	0.478162	0.489796
SLC37A1_42544317	0.523429	0.632653
SLC37A1_42545730	0.523429	0.489796
SLC37A1_42555805	0.484112	0.510204
SLC37A1_42564706	0.550602	0.632653
SLC37A1_42579708	0.454357	0.591837
SLC37A2_125081342	0.518750	0.612245
SLC37A2_125082739	0.566892	0.653061
SLC37A2_125083970	0.595506	0.551020
SLC37A3_140369892	0.439947	0.612245
SLC37A3_140381888	0.452858	0.632653
SLC38A10_81258947	0.582107	0.653061
SLC38A10_81259455	0.582107	0.612245
SLC38A10_81272757	0.550434	0.693878
SLC38A11_164909592	0.346369	0.448980
SLC38A1_46198532	0.407801	0.510204
SLC38A2_46369898	0.389467	0.244898
SLC38A3_50205622	0.585682	0.734694
SLC38A4_46775297	0.380347	0.571429
SLC38A4_46781724	0.358014	0.530612
SLC38A7_58670869	0.547320	0.408163
SLC38A8_84010019	0.507205	0.367347
SLC38A8_84012180	0.507205	0.428571
SLC38A8_84012894	0.507205	0.530612
SLC38A8_84014919	0.540681	0.469388
SLC38A8_84030695	0.539093	0.510204
SLC38A8_84035266	0.498144	0.469388
SLC38A9_55646956	0.355482	0.448980
SLC38A9_55647223	0.355482	0.224490
SLC39A10_195730615	0.383438	0.306122
SLC39A11_72648479	0.473684	0.489796
SLC39A11_72717797	0.475550	0.469388
SLC39A12_17961967	0.424586	0.387755
SLC39A12_17997927	0.370146	0.285714
SLC39A14_22413705	0.480489	0.346939
SLC39A4_144413124	0.717241	0.734694
SLC3A1_44307380	0.397357	0.387755
SLC40A1_189578218	0.364871	0.265306
SLC41A1_205804606	0.493840	0.591837
SLC41A2_104895562	0.378922	0.306122
SLC41A3_126007428	0.552457	0.591837
SLC41A3_126007495	0.552457	0.612245
SLC41A3_126019065	0.490525	0.346939
SLC41A3_126025908	0.544386	0.551020
SLC41A3_126026557	0.456012	0.673469
SLC43A1_57498830	0.554040	0.530612
SLC43A2_1580504	0.525615	0.612245
SLC43A2_1581533	0.525615	0.551020
SLC43A2_1582691	0.525615	0.591837
SLC43A2_1586245	0.553474	0.591837
SLC43A2_1587650	0.553474	0.530612
SLC43A3_57420876	0.481518	0.448980
SLC44A1_105348108	0.358982	0.346939
SLC44A1_105357254	0.333843	0.326531
SLC44A1_105363606	0.414350	0.612245
SLC44A2_10628740	0.503260	0.510204
SLC44A3_94828463	0.426384	0.428571
SLC44A5_75219109	0.388889	0.489796
SLC44A5_75233510	0.358518	0.408163
SLC44A5_75243740	0.382654	0.408163
SLC45A1_8329519	0.502160	0.530612
SLC45A1_8336195	0.493933	0.571429
SLC45A3_205660956	0.560530	0.530612
SLC45A3_205662214	0.583569	0.591837
SLC45A3_205664113	0.508083	0.408163
SLC45A4_141220537	0.580424	0.571429
SLC46A3_28711777	0.360022	0.428571
SLC46A3_28714301	0.430618	0.387755
SLC46A3_28716501	0.430618	0.326531
SLC47A1_19543068	0.483503	0.612245
SLC47A1_19568101	0.452106	0.428571
SLC47A2_19679235	0.485167	0.367347
SLC47A2_19703920	0.585366	0.591837
SLC47A2_19706978	0.609756	0.693878
SLC48A1_47776046	0.546089	0.510204
SLC48A1_47776305	0.546089	0.591837
SLC4A10_161900779	0.352342	0.469388
SLC4A11_3235904	0.580974	0.530612
SLC4A1_44256696	0.491683	0.530612
SLC4A3_219637544	0.528329	0.510204
SLC4A4_71451687	0.386685	0.653061
SLC4A4_71561654	0.325608	0.346939
SLC4A5_74228941	0.504617	0.530612
SLC4A5_74234932	0.491217	0.612245
SLC4A5_74235261	0.416019	0.571429
SLC4A5_74242365	0.481638	0.510204
SLC4A5_74246608	0.481638	0.591837
SLC4A5_74255244	0.501873	0.469388
SLC4A5_74331727	0.472260	0.469388
SLC4A5_74340719	0.422060	0.408163
SLC4A8_51485785	0.416635	0.489796
SLC4A8_51486899	0.392066	0.326531
SLC4A8_51500253	0.402231	0.285714
SLC4A8_51504339	0.428821	0.428571
SLC4A8_51505780	0.428821	0.367347
SLC4A9_140363971	0.609272	0.530612
SLC4A9_140365680	0.533333	0.408163
SLC4A9_140368049	0.476744	0.551020
SLC4A9_140371857	0.457050	0.408163
SLC51A_196228616	0.598131	0.530612
SLC51A_196231229	0.467968	0.469388
SLC51A_196232308	0.467968	0.612245
SLC51B_65046815	0.457348	0.653061
SLC52A3_764286	0.464286	0.530612
SLC5A10_18952557	0.556950	0.489796
SLC5A10_18953294	0.556950	0.408163
SLC5A10_18957375	0.494894	0.489796
SLC5A10_18962781	0.588880	0.673469
SLC5A11_24874130	0.470208	0.469388
SLC5A11_24875879	0.511796	0.551020
SLC5A11_24876876	0.511796	0.428571
SLC5A11_24878328	0.477643	0.571429
SLC5A11_24906498	0.448227	0.428571
SLC5A12_26686745	0.350437	0.428571
SLC5A1_32082083	0.519964	0.428571
SLC5A1_32083728	0.471963	0.408163
SLC5A1_32100202	0.420599	0.428571
SLC5A4_32237381	0.436747	0.489796
SLC5A4_32238491	0.436747	0.469388
SLC5A4_32247550	0.466178	0.489796
SLC5A4_32248331	0.466178	0.367347
SLC5A5_17873939	0.626968	0.673469
SLC5A5_17878563	0.520751	0.571429
SLC5A5_17881258	0.556660	0.285714
SLC5A5_17883596	0.536619	0.551020
SLC5A6_27202136	0.504065	0.510204
SLC5A7_107987211	0.418345	0.265306
SLC5A7_107992777	0.323138	0.265306
SLC5A7_107994200	0.350531	0.428571
SLC5A7_108005682	0.385479	0.530612
SLC5A8_101168347	0.403174	0.387755
SLC5A8_101184507	0.368005	0.265306
SLC5A9_48235285	0.524924	0.408163
SLC6A11_10822732	0.446216	0.408163
SLC6A11_10829330	0.464051	0.591837
SLC6A11_10928155	0.565316	0.428571
SLC6A11_10933637	0.536946	0.653061
SLC6A11_10937380	0.536393	0.510204
SLC6A12_200308	0.500291	0.469388
SLC6A12_202073	0.560674	0.551020
SLC6A12_206942	0.467087	0.571429
SLC6A13_222636	0.507014	0.510204
SLC6A13_224282	0.594096	0.551020
SLC6A13_227300	0.532381	0.632653
SLC6A13_241969	0.470128	0.408163
SLC6A13_243459	0.426407	0.489796
SLC6A14_116437160	0.398256	0.469388
SLC6A17_110171720	0.492362	0.632653
SLC6A17_110193724	0.507979	0.571429
SLC6A18_1228017	0.583042	0.489796
SLC6A18_1229827	0.583042	0.571429
SLC6A19_1202442	0.600609	0.693878
SLC6A19_1210147	0.608221	0.673469
SLC6A19_1218544	0.591722	0.530612
SLC6A19_1221610	0.622739	0.693878
SLC6A1_11016044	0.495849	0.510204
SLC6A20_45763128	0.530844	0.591837
SLC6A20_45776712	0.539303	0.489796
SLC6A20_45778077	0.539303	0.591837
SLC6A20_45780312	0.540868	0.530612
SLC6A20_45782345	0.446892	0.448980
SLC6A2_55694008	0.501788	0.489796
SLC6A2_55694707	0.508591	0.571429
SLC6A2_55696064	0.520681	0.530612
SLC6A2_55696071	0.520681	0.469388
SLC6A2_55698388	0.516930	0.530612
SLC6A2_55699716	0.510331	0.571429
SLC6A3_1401105	0.592765	0.673469
SLC6A3_1405158	0.549064	0.571429
SLC6A3_1405891	0.549064	0.612245
SLC6A3_1406389	0.546584	0.714286
SLC6A3_1406665	0.546584	0.265306
SLC6A3_1413407	0.577811	0.632653
SLC6A3_1413963	0.577811	0.714286
SLC6A3_1416631	0.541333	0.571429
SLC6A3_1422062	0.522347	0.612245
SLC6A3_1442209	0.614356	0.571429
SLC6A3_1443312	0.582898	0.693878
SLC6A4_30215766	0.471390	0.653061
SLC6A5_20627735	0.413369	0.346939
SLC6A5_20629999	0.443422	0.653061
SLC6A5_20634340	0.447824	0.510204
SLC6A5_20635316	0.447824	0.448980
SLC6A5_20649495	0.424356	0.387755
SLC6A5_20652989	0.431294	0.428571
SLC6A5_20653975	0.431294	0.306122
SLC6A6_14445715	0.537507	0.448980
SLC6A6_14474187	0.529568	0.571429
SLC6A6_14483572	0.527934	0.653061
SLC6A7_150194580	0.543623	0.489796
SLC6A7_150196536	0.547118	0.591837
SLC6A7_150199536	0.518002	0.632653
SLC6A7_150202892	0.501558	0.510204
SLC7A10_33220768	0.499014	0.510204
SLC7A14_170483522	0.512042	0.448980
SLC7A1_29520253	0.447055	0.489796
SLC7A1_29521326	0.447055	0.408163
SLC7A1_29522230	0.447055	0.448980
SLC7A1_29522564	0.462299	0.653061
SLC7A1_29527257	0.495703	0.489796
SLC7A1_29532023	0.442444	0.428571
SLC7A1_29534949	0.438646	0.408163
SLC7A2_17558504	0.409845	0.510204
SLC7A2_17559725	0.409845	0.489796
SLC7A2_17561687	0.433333	0.571429
SLC7A3_70926211	0.405172	0.367347
SLC7A3_70927087	0.420833	0.387755
SLC7A4_21029575	0.616541	0.571429
SLC7A5_87861339	0.557382	0.632653
SLC7A6OS_68308336	0.450016	0.489796
SLC7A6_68273738	0.467687	0.510204
SLC7A6_68274060	0.467687	0.571429
SLC7A8_23131632	0.476662	0.632653
SLC7A9_32831362	0.502432	0.632653
SLC7A9_32834239	0.413727	0.448980
SLC8A2_47438291	0.504851	0.448980
SLC8A2_47438934	0.504851	0.530612
SLC8A2_47439675	0.504851	0.469388
SLC8A2_47441500	0.542871	0.693878
SLC8A2_47443675	0.542871	0.510204
SLC9A1_27110197	0.522480	0.530612
SLC9A1_27113629	0.522480	0.408163
SLC9A1_27129133	0.510278	0.571429
SLC9A1_27143395	0.510278	0.510204
SLC9A2_102659879	0.416007	0.428571
SLC9A2_102664681	0.416007	0.448980
SLC9A2_102704822	0.381197	0.612245
SLC9A2_102706135	0.424840	0.489796
SLC9A3R2_2027527	0.635210	0.653061
SLC9A3R2_2027831	0.635210	0.489796
SLC9A3R2_2035303	0.636600	0.632653
SLC9A3R2_2037233	0.654917	0.591837
SLC9A3_487579	0.604410	0.632653
SLC9A4_102521323	0.425217	0.346939
SLC9A5_67254813	0.467371	0.530612
SLC9A5_67258709	0.513778	0.489796
SLC9A5_67264694	0.557060	0.551020
SLC9A5_67264699	0.557060	0.591837
SLC9A6_136013230	0.367347	0.367347
SLC9A6_136043125	0.414988	0.448980
SLC9A7_46608236	0.468529	0.510204
SLC9A7_46611968	0.468529	0.489796
SLC9A7_46664226	0.420796	0.510204
SLC9A7_46669854	0.415754	0.510204
SLC9A7_46687335	0.395975	0.510204
SLC9A7_46757212	0.395975	0.571429
SLC9A8_49880693	0.433916	0.367347
SLC9A8_49883650	0.529893	0.510204
SLC9B2_103030454	0.334517	0.448980
SLC9B2_103074284	0.388081	0.448980
SLC9C1_112180869	0.347619	0.489796
SLC9C1_112220739	0.371565	0.428571
SLC9C1_112284422	0.372466	0.326531
SLC9C1_112288611	0.398946	0.408163
SLC9C2_173505889	0.421916	0.428571
SLC9C2_173506570	0.421916	0.448980
SLC9C2_173601888	0.425698	0.367347
SLC9C2_173602599	0.425698	0.530612
SLCO1A2_21295832	0.390441	0.224490
SLCO1B1_21177139	0.301549	0.367347
SLCO1C1_20712404	0.382856	0.530612
SLCO1C1_20737073	0.355572	0.285714
SLCO2A1_133947922	0.509174	0.530612
SLCO2A1_133950493	0.495528	0.551020
SLCO2A1_133951393	0.500000	0.408163
SLCO2B1_75168514	0.511635	0.367347
SLCO2B1_75193754	0.556501	0.632653
SLCO2B1_75194982	0.556501	0.469388
SLCO3A1_92121851	0.467133	0.510204
SLCO3A1_92147261	0.445910	0.551020
SLCO4C1_102242116	0.382130	0.510204
SLCO4C1_102243733	0.382130	0.469388
SLCO4C1_102294716	0.383167	0.408163
SLCO5A1_69678411	0.397559	0.387755
SLCO5A1_69756916	0.400262	0.448980
SLF1_94665693	0.388320	0.571429
SLF1_94669358	0.374697	0.428571
SLF1_94687212	0.378847	0.653061
SLF1_94687226	0.378847	0.571429
SLF2_100933431	0.392693	0.346939
SLF2_100941983	0.408017	0.306122
SLF2_100951588	0.439003	0.510204
SLFN11_35355587	0.336406	0.285714
SLFN12_35418884	0.346154	0.408163
SLFN12_35421335	0.419776	0.326531
SLFN14_35554836	0.450392	0.530612
SLFN5_35260658	0.416404	0.571429
SLFN5_35260848	0.416404	0.530612
SLIT1_97002369	0.529940	0.591837
SLIT1_97011888	0.520307	0.632653
SLIT1_97158032	0.468852	0.510204
SLIT1_97163684	0.603511	0.530612
SLIT1_97163689	0.603511	0.551020
SLIT1_97164505	0.603511	0.612245
SLIT2_20523707	0.379470	0.346939
SLIT2_20527865	0.343485	0.367347
SLIT2_20531489	0.345700	0.510204
SLIT2_20590380	0.359121	0.367347
SLIT3_168673043	0.514471	0.469388
SLIT3_168724344	0.454996	0.530612
SLK_104004747	0.357108	0.428571
SLMAP_57847007	0.371674	0.265306
SLMAP_57863582	0.412434	0.530612
SLMAP_57914296	0.391185	0.571429
SLPI_45253833	0.504828	0.530612
SLTM_58882680	0.452530	0.448980
SLU7_160405293	0.316066	0.510204
SLX4IP_10599076	0.407320	0.489796
