locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated	junction_type
ARHGAP18_129638946	ARHGAP18	chr6	129638946	129638947	-	0.335609	25834050	129638630	129638946	440	612	1.391	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG19,sG38	3	1	5ss
MED23_131614069	MED23	chr6	131614069	131614070	-	0.402171	25841807	131610247	131614069	497	632	1.272	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
MAP7_136361216	MAP7	chr6	136361216	136361217	-	0.016598	25866932	136361217	136362449	28	31	1.107	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
CCDC28A_138782517	CCDC28A	chr6	138782517	138782518	+	0.039826	25884972	138782519	138785226	12	13	1.083	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
STXBP5_147266105	STXBP5	chr6	147266105	147266106	+	0.136621	25915601	147266107	147267083	158	178	1.127	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
LATS1_149680666	LATS1	chr6	149680666	149680667	-	0.038259	25930610	149680458	149680666	162	177	1.093	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	cH38	3	1	5ss
NUP43_149728378	NUP43	chr6	149728378	149728379	-	0.095061	25932177	149727199	149728378	6531	15771	2.415	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	3	1	5ss
IYD_150390864	IYD	chr6	150390864	150390865	+	0.044802	25940197	150390866	150392344	55	70	1.273	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SYNE1_152461855	SYNE1	chr6	152461855	152461856	-	0.437226	25960939	152461741	152461855	64	75	1.172	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
SYNJ2_158062220	SYNJ2	chr6	158062220	158062221	+	0.111981	25993950	158062222	158063790	7797	34330	4.403	3.0	aC19,cH38,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SYTL3_158663624	SYTL3	chr6	158663624	158663625	+	0.129206	26003688	158663626	158665394	892	3146	3.527	2.0	aC19,cH38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG38,vG19	3	1	5ss
SYTL3_158663624	SYTL3	chr6	158663624	158663625	+	0.129206	26003687	158663626	158665386	185	275	1.486	1.0	aC19,cH38,rG19,rG38,sG19,sG38	aC19,cH38,gC19,kG19,sG19	3	1	5ss
EZR_158786566	EZR	chr6	158786566	158786567	-	0.467276	26008544	158785584	158786566	923	1289	1.397	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
MAP3K4_161098106	MAP3K4	chr6	161098106	161098107	+	0.002362	26034679	161098108	161098277	256	284	1.109	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
AFDN_167944246	AFDN	chr6	167944246	167944247	+	0.075987	26069256	167944248	167946706	1248	1726	1.383	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
KIF25_168042274	KIF25	chr6	168042274	168042275	+	0.297269	26071903	168042276	168044826	40	70	1.75	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
DACT2_168312160	DACT2	chr6	168312160	168312161	-	0.196832	26073818	168311285	168312160	958	1546	1.614	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
DLL1_170285699	DLL1	chr6	170285699	170285700	-	0.027773	26100482	170285700	170286237	9832	150909	15.349	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
DNAAF5_783183	DNAAF5	chr7	783183	783184	+	0.128896	26127134	783185	785516	3873	7069	1.825	1.0	aC19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SUN1_841518	SUN1	chr7	841518	841519	+	0.135876	26129143	841520	841945	90	106	1.178	1.0	rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
TNRC18_5315148	TNRC18	chr7	5315148	5315149	-	0.073458	26242605	5315149	5315955	11222	697600	62.164	36.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
ZNF12_6693656	ZNF12	chr7	6693656	6693657	-	0.282537	26309912	6692704	6693656	2603	4614	1.773	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,kG19,sG19,sG38	3	1	5ss
COL28A1_7535655	COL28A1	chr7	7535655	7535656	-	0.007171	26320059	7532913	7535655	183	323	1.765	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
SP8_20786386	SP8	chr7	20786386	20786387	-	0.426488	26360628	20785796	20786386	520	1543	2.967	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
IGF2BP3_23313468	IGF2BP3	chr7	23313468	23313469	-	0.012018	26381699	23312849	23313468	1294	2685	2.075	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	3	1	5ss
IGF2BP3_23313468	IGF2BP3	chr7	23313468	23313469	-	0.012018	26381690	23312461	23313468	3	4	1.333	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	3	1	5ss
TAX1BP1_27828510	TAX1BP1	chr7	27828510	27828511	+	0.153394	26417566	27828512	27828627	2552	3695	1.448	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
MINDY4_30853227	MINDY4	chr7	30853227	30853228	+	0.170193	26441100	30853229	30853393	1491	3106	2.083	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
GHRHR_30975775	GHRHR	chr7	30975775	30975776	+	0.071507	26444452	30975041	30975776	808	2944	3.644	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
TBX20_35249568	TBX20	chr7	35249568	35249569	-	0.218353	26467285	35248842	35249568	184	364	1.978	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	3	1	5ss
TBX20_35249572	TBX20	chr7	35249572	35249573	-	0.361485	26467285	35248842	35249568	184	364	1.978	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	3	1	5ss
YAE1D1_39567409	YAE1D1	chr7	39567409	39567410	+	0.119752	26493132	39567411	39570505	150	168	1.12	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
TNS3_47415206	TNS3	chr7	47415206	47415207	-	0.204377	26599012	47415207	47424100	10324	329565	31.922	13.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
IKZF1_50394357	IKZF1	chr7	50394357	50394358	+	0.252	26609897	50394359	50399917	162	251	1.549	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SEC61G_54753029	SEC61G	chr7	54753029	54753030	-	0.139514	26622950	54752421	54753029	451	1044	2.315	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
EGFR_55155828	EGFR	chr7	55155828	55155829	+	0.115017	26625924	55154153	55155829	9202	312136	33.92	8.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
EGFR_55155828	EGFR	chr7	55155828	55155829	+	0.115017	26624231	55019366	55155829	49	2995	61.122	36.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
EGFR_55155828	EGFR	chr7	55155828	55155829	+	0.115017	26625931	55154157	55155829	1	1	1.0	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
RABGEF1_66796732	RABGEF1	chr7	66796732	66796733	+	0.092478	26735310	66796734	66797373	2090	2807	1.343	1.0	rG19,rG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
NSUN5_73304036	NSUN5	chr7	73304036	73304037	-	0.143504	26814039	73304037	73304229	11302	654030	57.869	45.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
BAZ1B_73449689	BAZ1B	chr7	73449689	73449690	-	0.190226	26818409	73449690	73450846	11258	571956	50.804	43.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
MLXIPL_73595969	MLXIPL	chr7	73595969	73595970	-	0.205971	26824927	73595970	73596152	8019	190708	23.782	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SEMA3C_80794853	SEMA3C	chr7	80794853	80794854	-	0.050689	27027645	80789529	80794853	1657	2774	1.674	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	3	1	5ss
ABCB4_87418851	ABCB4	chr7	87418851	87418852	-	0.047157	27040725	87418621	87418851	677	1145	1.691	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
CFAP69_90262210	CFAP69	chr7	90262210	90262211	+	0.080441	27047975	90262212	90265300	106	130	1.226	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
AKAP9_92045006	AKAP9	chr7	92045006	92045007	+	0.086822	27058022	92042772	92045007	9090	97106	10.683	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
AKAP9_92045006	AKAP9	chr7	92045006	92045007	+	0.086822	27058043	92043378	92045007	770	1191	1.547	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
CASD1_94523039	CASD1	chr7	94523039	94523040	+	0.327794	27089199	94523041	94527161	5663	14020	2.476	2.0	aC19,cH38,rG19,rG38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
TECPR1_98236921	TECPR1	chr7	98236921	98236922	-	0.084101	27110099	98236922	98238508	10779	169249	15.702	12.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
TECPR1_98236921	TECPR1	chr7	98236921	98236922	-	0.084101	27110103	98236922	98240850	2380	3253	1.367	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
GPC2_100171436	GPC2	chr7	100171436	100171437	-	0.183624	27178513	100171437	100171538	3800	16482	4.337	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
GPC2_100176365	GPC2	chr7	100176365	100176366	-	0.268482	27178706	100176366	100177033	7047	49111	6.969	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
GPC2_100176365	GPC2	chr7	100176365	100176366	-	0.268482	27178701	100176361	100177118	1	1	1.0	1.0	vG19	vG19	3	1	3ss
ZAN_100767008	ZAN	chr7	100767008	100767009	+	0.223612	27221064	100766667	100767009	336	1078	3.208	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	3	1	3ss
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	27221512	100792545	100795195	489	1133	2.317	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	3	1	5ss
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	27221508	100792545	100793819	219	489	2.233	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	3	1	5ss
ZAN_100792548	ZAN	chr7	100792548	100792549	+	0.077028	27221511	100792545	100794119	129	215	1.667	1.0	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	aC19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38	3	1	5ss
SLC12A9_100861735	SLC12A9	chr7	100861735	100861736	+	0.10557	27228284	100861585	100861736	11296	507481	44.926	36.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SERPINE1_101131873	SERPINE1	chr7	101131873	101131874	+	0.078499	27300369	101130655	101131874	10867	1392027	128.097	32.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
SERPINE1_101131873	SERPINE1	chr7	101131873	101131874	+	0.078499	27299844	101127245	101131874	411	550	1.338	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
CLDN15_101232720	CLDN15	chr7	101232720	101232721	-	0.112693	27308677	101232721	101232832	11021	475976	43.188	15.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
ARMC10_103083064	ARMC10	chr7	103083064	103083065	+	0.060003	27399282	103081909	103083065	261	302	1.157	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	3	1	3ss
NAPEPLD_103124552	NAPEPLD	chr7	103124552	103124553	-	0.039214	27400256	103120224	103124552	202	238	1.178	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
NAPEPLD_103124552	NAPEPLD	chr7	103124552	103124553	-	0.039214	27400287	103121605	103124552	1	1	1.0	1.0	cH38	cH38	3	1	5ss
RELN_103489076	RELN	chr7	103489076	103489077	-	0.017166	27405626	103486417	103489076	1	1	1.0	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	3	1	5ss
KMT2E_105108661	KMT2E	chr7	105108661	105108662	+	0.042684	27415417	105108659	105108941	6102	14395	2.359	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SLC26A4_107712491	SLC26A4	chr7	107712491	107712492	+	0.22194	27444048	107712493	107715422	255	1646	6.455	3.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SLC26A3_107788071	SLC26A3	chr7	107788071	107788072	-	0.137068	27445220	107787510	107788071	138	319	2.312	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
PNPLA8_108485693	PNPLA8	chr7	108485693	108485694	-	0.020868	27451667	108479380	108485693	4168	7610	1.826	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	3	1	5ss
PNPLA8_108485693	PNPLA8	chr7	108485693	108485694	-	0.020868	27451708	108481667	108485693	138	158	1.145	1.0	cH38	aC19,cH38,sG19,sG38	3	1	5ss
IFRD1_112459616	IFRD1	chr7	112459616	112459617	+	0.116438	27461128	112459618	112459639	4	4	1.0	1.0	cH38	cH38	3	1	5ss
SLC13A1_123128946	SLC13A1	chr7	123128946	123128947	-	0.191489	27491987	123128947	123129382	803	27921	34.771	12.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
AHCYL2_129410507	AHCYL2	chr7	129410507	129410508	+	0.182689	27546691	129410509	129413593	1064	1421	1.336	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
AGBL3_134986982	AGBL3	chr7	134986982	134986983	+	0.09163	27604094	134986984	134987888	1767	2947	1.668	1.0	cH38,rG19,rG38,sG38	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
SLC13A4_135706600	SLC13A4	chr7	135706600	135706601	-	0.529401	27615035	135706301	135706600	374	705	1.885	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
CREB3L2_137882082	CREB3L2	chr7	137882082	137882083	-	0.096106	27623109	137880552	137882082	1007	1408	1.398	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
ZC3HAV1L_139028614	ZC3HAV1L	chr7	139028614	139028615	-	0.051206	27631657	139026834	139028614	3984	8742	2.194	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	3	1	5ss
PARP12_140025582	PARP12	chr7	140025582	140025583	-	0.345827	27648894	140025583	140026196	1205	1643	1.363	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
PARP12_140038238	PARP12	chr7	140038238	140038239	-	0.235143	27649531	140037857	140038238	1118	1538	1.376	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	3	1	5ss
WEE2_141723132	WEE2	chr7	141723132	141723133	+	0.04058	27670111	141721057	141723133	627	1103	1.759	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
ATP6V0E2_149874310	ATP6V0E2	chr7	149874310	149874311	+	0.040947	27756429	149874312	149875597	654	791	1.209	1.0	rG19,rG38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
ZNF775_150396073	ZNF775	chr7	150396073	150396074	+	0.079332	27769378	150396075	150396512	1859	2687	1.445	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	5ss
ESYT2_158734252	ESYT2	chr7	158734252	158734253	-	0.272605	27878661	158734253	158734421	11338	1659248	146.344	118.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	3	1	3ss
