locus_id	gene	chrom	locus_start	locus_end	locus_strand	splice_score	snaptron_id	intron_start	intron_end	samples_count	coverage_sum	coverage_avg	coverage_median	left_annotated	right_annotated	source_dataset_id	annotated
14179	NOL6	chr9	33468009	33468010	-	0.013693	208404036	33467869	33468009	71364	231410	3.243	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	0	1
14189	C9orf24	chr9	34380336	34380337	-	0.360105	208603299	34379733	34380336	22423	45416	2.025	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
14195	DNAJB5	chr9	34996031	34996032	+	0.099599	208664214	34996033	34996264	509	643	1.263	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14202	RGP1	chr9	35750656	35750657	+	0.077718	208815989	35750380	35750657	166524	3259436	19.573	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14203	FAM221B	chr9	35825373	35825374	-	0.067131	208832495	35825374	35825563	2234	4220	1.889	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14203	FAM221B	chr9	35825373	35825374	-	0.067131	208832493	35825374	35825533	1129	2433	2.155	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	sG38	0	1
14204	TMEM8B	chr9	35834377	35834378	+	0.020406	208833836	35834379	35834530	4122	6976	1.692	1.0	cH38	aC19,cH38,sG19,sG38	0	1
14205	TMEM8B	chr9	35846467	35846468	+	0.245671	208835548	35846382	35846468	125212	1714481	13.693	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14208	RECK	chr9	36108610	36108611	+	0.33704	208862756	36108612	36109956	1189	1679	1.412	1.0	aC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14226	FRMPD1	chr9	37741351	37741352	+	0.139394	209080442	37741353	37744388	4091	8204	2.005	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14227	DCAF10	chr9	37860799	37860800	+	0.050491	209105114	37860801	37861139	82914	305364	3.683	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14237	TMEM2	chr9	71700537	71700538	-	0.008907	210333925	71698205	71700541	3833	6476	1.69	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14238	TMEM2	chr9	71700541	71700542	-	0.029214	210333925	71698205	71700541	3833	6476	1.69	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14281	KIF27	chr9	83896831	83896832	-	0.119006	210830488	83891502	83896831	11100	18985	1.71	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14282	KIF27	chr9	83898691	83898692	-	0.067468	210830492	83891502	83898691	49671	109874	2.212	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14289	GOLM1	chr9	86032007	86032008	-	0.460692	210951254	86027894	86032007	44705	148292	3.317	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14291	ZCCHC6	chr9	86301739	86301740	-	0.011502	210979673	86301602	86301739	62784	319247	5.085	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
14295	DAPK1	chr9	87684738	87684739	+	0.375854	211040908	87684740	87686550	6172	10011	1.622	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14300	SECISBP2	chr9	89354901	89354902	+	0.088949	211164121	89354903	89355112	29080	54532	1.875	1.0	cH38,sG38	cH38,sG38	0	1
14308	IARS	chr9	92245374	92245375	-	0.175985	211314012	92245072	92245374	1311	6517	4.971	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14341	SLC35D2	chr9	96361826	96361827	-	0.021017	211703782	96360222	96361826	23817	48389	2.032	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
14344	HABP4	chr9	96451012	96451013	+	0.084709	211721368	96451014	96458378	1062	1362	1.282	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14355	TDRD7	chr9	97464840	97464841	+	0.086151	211832840	97460765	97464841	116093	1197906	10.319	5.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14355	TDRD7	chr9	97464840	97464841	+	0.086151	211831964	97441876	97464841	29733	70640	2.376	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14355	TDRD7	chr9	97464840	97464841	+	0.086151	211831740	97439319	97464841	10048	15894	1.582	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14355	TDRD7	chr9	97464840	97464841	+	0.086151	211833009	97463778	97464841	46	60	1.304	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14355	TDRD7	chr9	97464840	97464841	+	0.086151	211832227	97448532	97464841	1	2	2.0	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14356	TDRD7	chr9	97468615	97468616	+	0.348925	211833412	97468617	97470557	807	1942	2.406	1.0	aC19,cH38,gC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14356	TDRD7	chr9	97468615	97468616	+	0.348925	211833416	97468617	97472292	164	542	3.305	1.0	aC19,cH38,gC19,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14358	TSTD2	chr9	97606342	97606343	-	0.201255	211844654	97606262	97606342	32994	61561	1.866	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	0	1
14359	NCBP1	chr9	97658569	97658570	+	0.405955	211851864	97658571	97658689	24653	67715	2.747	1.0	cH38	cH38	0	1
14366	XPA	chr9	97696097	97696098	-	0.020197	211858654	97693760	97696097	14856	25196	1.696	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,rG19,rG38	0	1
14369	ANP32B	chr9	98007701	98007702	+	0.105379	211886508	98007703	98011270	94822	438908	4.629	2.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14391	ZNF189	chr9	101407304	101407305	+	0.03098	212082919	101407306	101407928	40224	99515	2.474	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14406	SLC44A1	chr9	105357254	105357255	+	0.11759	212200726	105357256	105358343	37332	82344	2.206	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14413	ZNF462	chr9	107003292	107003293	+	0.161308	212264337	106984410	107003293	119803	2086135	17.413	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14416	KLF4	chr9	107486406	107486407	-	0.079997	212303858	107485927	107486406	2059	3468	1.684	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cH38,sG19,sG38	0	1
14417	IKBKAP	chr9	108882059	108882060	-	0.298042	212347744	108881766	108882059	2841	4685	1.649	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14421	FAM206A	chr9	108934841	108934842	+	0.045172	212354098	108934843	108935637	9650	15608	1.617	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14422	CTNNAL1	chr9	108951779	108951780	-	0.006671	212357073	108948235	108951779	47869	139517	2.915	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14424	CTNNAL1	chr9	108978378	108978379	-	0.266305	212360061	108977049	108978378	14383	24742	1.72	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14433	PTPN3	chr9	109421233	109421234	-	0.362766	212401692	109420601	109421233	13948	81770	5.862	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14433	PTPN3	chr9	109421233	109421234	-	0.362766	212401731	109420828	109421233	13	16	1.231	1.0	cH38	cH38	0	1
14434	C9orf152	chr9	110204279	110204280	-	0.406761	212446096	110201475	110204279	5717	18133	3.172	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14435	TXNDC8	chr9	110337436	110337437	-	0.041833	212456380	110334321	110337436	126	875	6.944	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38,sG38	0	1
14450	UGCG	chr9	111915839	111915840	+	0.01117	212565516	111915837	111922848	63786	247386	3.878	2.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14463	C9orf43	chr9	113419505	113419506	+	0.262572	212754953	113419507	113421102	622	836	1.344	1.0	cH38,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14463	C9orf43	chr9	113419505	113419506	+	0.262572	212754949	113419507	113420718	387	616	1.592	1.0	cH38,sG38	cH38	0	1
14464	AMBP	chr9	114060270	114060271	-	0.136905	212788510	114060271	114060924	33096	19180023	579.527	6.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14520	ARPC5L	chr9	124870113	124870114	+	0.213691	213449650	124870115	124873693	131	186	1.42	1.0	cH38	cH38	0	1
14523	PPP6C	chr9	125152249	125152250	-	0.155636	213500652	125150767	125152249	551	771	1.399	1.0	cH38	cH38	0	1
14525	RABEPK	chr9	125207287	125207288	+	0.128997	213523335	125207289	125207563	29799	53069	1.781	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14538	STXBP1	chr9	127668078	127668079	+	0.226753	213799047	127666297	127668079	150348	5599813	37.246	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14542	CDK9	chr9	127787848	127787849	+	0.000419	213831676	127787850	127787946	3109	4142	1.332	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14544	CIZ1	chr9	128185776	128185777	-	0.259763	213971730	128185777	128187862	179729	9347076	52.006	18.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14544	CIZ1	chr9	128185776	128185777	-	0.259763	213971737	128185777	128190328	94452	782114	8.281	3.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14544	CIZ1	chr9	128185776	128185777	-	0.259763	213971740	128185777	128190687	42922	145901	3.399	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14549	GLE1	chr9	128505648	128505649	+	0.043474	214093354	128505650	128507215	212	253	1.193	1.0	sG38	aC19,cH38,sG19,sG38	0	1
14557	TOR1A	chr9	129821041	129821042	-	0.06061	214469703	129818921	129821041	7670	11324	1.476	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14571	ABL1	chr9	130879751	130879752	+	0.451869	214684692	130879753	130880067	22146	58851	2.657	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14580	PRRC2B	chr9	131486540	131486541	+	0.005968	214801854	131486542	131487166	115414	845325	7.324	3.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14584	RAPGEF1	chr9	131590460	131590461	-	0.203019	214844189	131590143	131590460	30280	85501	2.824	1.0	cH38	aC19,cH38,sG19,sG38	0	1
14584	RAPGEF1	chr9	131590460	131590461	-	0.203019	214844055	131589942	131590460	25813	67920	2.631	1.0	cH38	aC19,cH38,sG19,sG38	0	1
14584	RAPGEF1	chr9	131590460	131590461	-	0.203019	214844169	131590085	131590460	13664	26037	1.906	1.0	aC19,cH38,sG19,sG38	aC19,cH38,sG19,sG38	0	1
14584	RAPGEF1	chr9	131590460	131590461	-	0.203019	214844146	131590015	131590460	1766	2308	1.307	1.0	cH38	aC19,cH38,sG19,sG38	0	1
14590	TTF1	chr9	132403390	132403391	-	0.188167	214932588	132402829	132403390	1519	2061	1.357	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14593	GTF3C4	chr9	132682746	132682747	+	0.199841	214953769	132682748	132683562	18128	30807	1.699	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14599	SURF2	chr9	133356912	133356913	+	0.116974	215123253	133356671	133356913	168838	4809170	28.484	9.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14599	SURF2	chr9	133356912	133356913	+	0.116974	215123292	133356714	133356913	466	650	1.395	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14605	ADAMTS13	chr9	133456067	133456068	+	0.056645	215153676	133455604	133456068	51907	165548	3.189	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14605	ADAMTS13	chr9	133456067	133456068	+	0.056645	215153615	133455436	133456068	32327	76316	2.361	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14605	ADAMTS13	chr9	133456067	133456068	+	0.056645	215153720	133455800	133456068	17460	33050	1.893	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14607	SARDH	chr9	133711348	133711349	-	0.224212	215178589	133708429	133711348	6230	18213	2.923	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
14611	BRD3	chr9	134050588	134050589	-	0.103059	215221373	134050589	134051561	163289	2911413	17.83	7.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14619	FCN1	chr9	134913359	134913360	-	0.049785	215338018	134913144	134913359	11651	60404	5.184	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14623	SDCCAG3	chr9	136403655	136403656	-	0.186125	215501504	136402888	136403655	16873	33942	2.012	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14624	PMPCA	chr9	136410820	136410821	+	0.327663	215506090	136410822	136411996	27607	52499	1.902	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14626	EGFL7	chr9	136671319	136671320	+	0.227459	215578481	136671321	136671925	120866	1741065	14.405	4.0	aC19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14633	ENTPD8	chr9	137435714	137435715	-	0.008313	215888574	137435339	137435718	27532	228217	8.289	2.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14646	ASMT	chrX	1633148	1633149	+	0.014509	219686927	1629940	1633149	8627	25052	2.904	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14646	ASMT	chrX	1633148	1633149	+	0.014509	219687725	1632788	1633149	5954	16777	2.818	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14653	ARSD	chrX	2909979	2909980	-	0.150865	219880176	2909980	2910658	108455	1079465	9.953	4.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14653	ARSD	chrX	2909979	2909980	-	0.150865	219880181	2909980	2915555	22501	39281	1.746	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
14654	ARSD	chrX	2925860	2925861	-	0.056744	219882885	2925766	2925860	12086	19479	1.612	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	cH38	0	1
14661	PNPLA4	chrX	7921880	7921881	-	0.238842	220105643	7912094	7921880	11245	17355	1.543	1.0	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	aC19,sG19,sG38	0	1
14667	WWC3	chrX	10120457	10120458	+	0.20884	220196794	10120459	10122618	5330	9833	1.845	1.0	aC19,cH38,kG19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14704	TXLNG	chrX	16840824	16840825	+	0.12128	220477251	16840826	16841427	60818	203875	3.352	2.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14731	PRDX4	chrX	23686050	23686051	+	0.246438	220779228	23686048	23686284	6790	11439	1.685	1.0	aC19,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG38,vG19	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14731	PRDX4	chrX	23686050	23686051	+	0.246438	220779229	23686052	23686284	2857	4133	1.447	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14736	EIF2S3	chrX	24072560	24072561	+	0.021486	220877288	24072562	24073090	32929	67666	2.055	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14784	RP2	chrX	46854294	46854295	+	0.11469	221723491	46854296	46859987	4960	13482	2.718	1.0	cH38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14790	TBC1D25	chrX	48540915	48540916	+	0.199018	221965128	48540917	48541332	5599	8237	1.471	1.0	aC19,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,mG19,mG38,rG19,rG38,sG19,sG38,vG19	0	1
14791	GLOD5	chrX	48762043	48762044	+	0.026195	222022949	48762045	48765834	3249	5393	1.66	1.0	aC19,cH38,sG19,sG38	aC19,cG19,cG38,cH38,gC19,gC24,gC25,gC26,gC29,gC33,kG19,kG38,rG19,rG38,sG19,sG38,vG19	0	1
